monster	*index	hirelingAlternateVoice	*monster name	calc1	*calc1 desc	calc2	*calc2 desc	calc3	*calc3 desc	calc4	*calc4 desc	calc5	*calc5 desc	consumestat1	consumepar1	consumecalc1	consumestat2	consumepar2	consumecalc2	consumestat3	consumepar3	consumecalc3	consumestat4	consumepar4	consumecalc4	consumestat5	consumepar5	consumecalc5	numunderlingcalc	bindchancecalc	BoundStat1	BoundCalc1	BoundStat2	BoundCalc2	BoundStat3	BoundCalc3	BoundStat4	BoundCalc4	BoundStat5	BoundCalc5
imp8	881		Demon Trickster	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_demondamage_percent		(sksrc('Consume'.lvl)*5+50)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
frozenhorror1	502		Frozen Creeper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_cold_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
frozenhorror2	503		Frozen Terror	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_cold_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
frozenhorror3	504		Frozen Scourge	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_cold_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
frozenhorror4	505		Frozen Horror	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_cold_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
frozenhorror5	506		Frozen Scorch	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_cold_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
bloodlord1	507		Moon Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
bloodlord2	508		Night Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
bloodlord3	509		Blood Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
bloodlord4	510		Hell Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
bloodlord5	511		Death Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
bloodlord6	653		Moon Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
bloodlord7	654		Hell Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
deathmauler1	530		Death Mauler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					strengthpercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
deathmauler2	531		Death Brawler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					strengthpercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
deathmauler3	532		Death Slasher	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					strengthpercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
deathmauler4	533		Death Berserker	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					strengthpercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
deathmauler5	534		Death Brigadier	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					strengthpercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
deathmauler6	605		Death Mauler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					strengthpercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
putriddefiler1	547		Putrid Defiler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
putriddefiler2	548		Wretched Defiler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
putriddefiler3	549		Fetid Defiler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
putriddefiler4	550		Rancid Defiler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
putriddefiler5	551		Rank Defiler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					energypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
venomlord	559		Venom Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_armor_percent		(sksrc('Consume'.lvl)*8+80)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
baalminion1	572		Minion of Destruction	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_mindamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	item_maxdamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	generictotalmultiplier		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
baalminion2	573		Minion of Destruction	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_mindamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	item_maxdamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	generictotalmultiplier		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
baalminion3	574		Minion of Destruction	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_mindamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	item_maxdamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	generictotalmultiplier		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
dkfig1	700		Doom Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_undeaddamage_percent		(sksrc('Consume'.lvl)*5+50)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
dkfig2	701		Doom Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_undeaddamage_percent		(sksrc('Consume'.lvl)*5+50)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
dkmag1	702		Oblivion Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_undeaddamage_percent		(sksrc('Consume'.lvl)*5+50)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
dkmag2	703		Oblivion Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_undeaddamage_percent		(sksrc('Consume'.lvl)*5+50)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
dkmag3	880		Oblivion Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_undeaddamage_percent		(sksrc('Consume'.lvl)*5+50)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
blackknight1	711		Black Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fasterblockrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
blackknight3	713		Steel Lord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fasterblockrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
blackknight4	714		Blood Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fasterblockrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
blackknight5	715		Death Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fasterblockrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
blackknight6	716		Warlord of Blood	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fasterblockrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
blackknight2	928		Doom Guard	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fasterblockrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
rhino1	717		Tomb Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitalitypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
rhino2	718		Claw Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitalitypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
rhino3	719		Salamander	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitalitypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
rhino4	720		Pit Viper	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitalitypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
rhino5	721		Serpent Magus	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					vitalitypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
overlord1	722		Overlord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					armorclass		(sksrc('Consume'.lvl)*10+100)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
overlord2	723		Mudman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					armorclass		(sksrc('Consume'.lvl)*10+100)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
overlord3	724		Toad Demon	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					armorclass		(sksrc('Consume'.lvl)*10+100)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
overlord4	725		Flayed One	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					armorclass		(sksrc('Consume'.lvl)*10+100)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
overlord5	726		Cannibal	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					armorclass		(sksrc('Consume'.lvl)*10+100)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
belhifet1	727		Belhifet	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_mindamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	item_maxdamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
beholder	728		Plague Mage	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	manarecoverybonus		(sksrc('Consume'.lvl)*3+20)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
cyclops1	732		Cyclops	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_crushingblow		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	strengthpercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
treant	733		Treant	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_ltng_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	item_maxhp_percent		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
bonecrusher	734		Bonecrusher	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_crushingblow		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	item_deadlystrike		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
hellfang	735		Hellfang	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_fire_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_absorbfire_percent		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	item_absorbcold_percent		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	item_absorblight_percent		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	magic_damage_reduction		(sksrc('Consume'.lvl)+5)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
demonicrevenant	738		Demonic Revenant	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_fire_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	passive_cold_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	passive_ltng_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_maxmana_percent		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
